Order Type,Row Count,Organization,Order Number,Status,Shipping Type,Created At,In Fulfillment Date,Serial Number,Missing Charger?,Recipient Country,Tracking Number,Order Item Number,Asset Number,Depot Vendor,Items,Shipped Date,In Return Date,Pending Return Date,Completed Date
Retrieval,402,Vanta,92703-1-VANT,COMPLETE,Standard,10/17/2025,10/28/2025,,,United States,885566934880,92703-1-1-VANT,259144,ZONES,1,2025-10-30 10:27:18,2025-11-04 21:28:03,2025-10-31 12:27:59,2025-11-06 12:28:48
Retrieval,402,Clarvos,94529-1-CLAR,COMPLETE,Standard,10/28/2025,10/28/2025,GN3MHW3,,United States,885566891325,94529-1-1-CLAR,59713,ZONES,1,2025-10-30 10:25:17,2025-11-03 18:27:15,2025-10-31 12:25:45,2025-11-05 12:29:28
Retrieval,402,go1,94539-1-GO1,IN_RETURN,Standard,10/28/2025,10/28/2025,D138GK3,,United States,885566849034,94539-1-1-GO1,261184,ZONES,1,2025-10-30 10:24:17,2025-11-04 18:27:30,2025-11-03 15:26:04,
Retrieval,402,Rillet,94542-1-RILL,PENDING_RETURN,Standard,10/28/2025,10/28/2025,,,United States,885560561153,94542-1-1-RILL,261186,ZONES,1,2025-10-30 10:23:17,,2025-11-01 15:24:22,
Retrieval,402,Enterprise DB,93763-1-ENTE,COMPLETE,Standard,10/23/2025,10/28/2025,LPM0G4MQCJ,,United States,885560431971,93763-1-1-ENTE,260548,ZONES,1,2025-10-30 10:21:21,2025-11-05 18:25:37,2025-10-31 15:22:04,2025-11-07 11:37:50
Retrieval,402,The Trevor Project,94522-1-THET,PENDING_RETURN,Standard,10/28/2025,10/28/2025,C02C97VVLVDL,,United States,885560457353,94522-1-1-THET,9749,ZONES,1,2025-10-29 20:14:15,,2025-10-30 11:14:46,
Retrieval,402,Slingshot Aerospace,94533-1-SLIN,COMPLETE,Standard,10/28/2025,10/28/2025,5CG43865WN,,United States,885558321625,94533-1-1-SLIN,261115,ZONES,1,2025-10-29 19:21:15,2025-11-04 18:23:20,2025-10-31 11:22:00,2025-11-06 12:25:07
Retrieval,402,The Trevor Project,94503-1-THET,PENDING_RETURN,Standard,10/28/2025,10/28/2025,C02FV5KPQ05N,,United States,885558206313,94503-1-1-THET,11488,ZONES,1,2025-10-29 20:14:16,,2025-10-31 14:14:52,
Retrieval,402,The Trevor Project,94509-1-THET,PENDING_RETURN,Standard,10/28/2025,10/28/2025,C02H72SBQ05N,,United States,885558082798,94509-1-1-THET,11696,ZONES,1,2025-10-29 20:13:18,,2025-10-31 16:14:29,
Retrieval,402,InterWell Health,93042-1-INTE,PENDING_RETURN,Standard,10/20/2025,10/28/2025,,,United States,885557988257,93042-1-1-INTE,259499,ZONES,1,2025-10-30 23:31:21,,2025-11-01 16:32:21,
Retrieval,402,Forbes ADVISOR,93553-1-FORB,COMPLETE,Standard,10/22/2025,10/28/2025,C2LTV9RQKQ,,United States,885557887442,93553-1-1-FORB,93160,ZONES,1,2025-10-29 10:49:17,2025-11-03 12:51:09,2025-10-30 16:50:08,2025-11-05 11:52:27
Retrieval,402,ABC Legal Services,94419-1-ABCL,PENDING_RETURN,Standard,10/28/2025,10/28/2025,,,United States,885552209255,94419-1-1-ABCL,261018,ZONES,1,2025-10-28 23:58:16,,2025-10-29 12:58:37,
Retrieval,402,InterWell Health,94497-1-INTE,COMPLETE,Standard,10/28/2025,10/28/2025,009623121957,,United States,885552052591,94497-1-1-INTE,240179,ZONES,1,2025-10-28 23:59:16,2025-11-02 13:58:57,2025-10-30 11:59:56,2025-11-05 12:01:17
Retrieval,402,Clutch,94478-1-CLUT,COMPLETE,Standard,10/28/2025,10/28/2025,M5QHCD7WP2,,United States,885550067021,94478-1-1-CLUT,108346,ZONES,1,2025-10-28 23:59:19,2025-11-03 17:00:19,2025-10-30 09:59:48,2025-11-05 12:02:39
Retrieval,402,InterWell Health,94318-1-INTE,PENDING_RETURN,Standard,10/27/2025,10/27/2025,FVFDF811MNHX,,United States,885528789803,94318-1-1-INTE,251946,ZONES,1,2025-10-28 21:00:22,,2025-10-31 13:01:52,
Retrieval,402,Verifiable,93879-1-VERI,IN_RETURN,Standard,10/24/2025,10/27/2025,W1W9JGTQXD,,United States,885528712880,93879-1-1-VERI,36789,ZONES,1,2025-10-28 20:57:14,2025-11-06 19:59:25,2025-10-30 16:58:13,
Retrieval,402,Genomenon,94152-1-GENO,PENDING_RETURN,Standard,10/27/2025,10/27/2025,QWXQD7H93X,,United States,885528870808,94152-1-1-GENO,51593,ZONES,1,2025-10-28 21:01:15,,2025-11-03 15:03:56,
Retrieval,402,Epic Staffing Group,94307-1-EPIC,IN_RETURN,Standard,10/27/2025,10/27/2025,,,United States,885528936150,94307-1-1-EPIC,260924,ZONES,1,2025-10-28 20:59:18,2025-11-06 20:00:32,2025-11-02 13:01:09,
Retrieval,402,Forbes ADVISOR,93550-1-FORB,PENDING_RETURN,Standard,10/22/2025,10/27/2025,L2LY744Q3Y,,United States,885528997690,93550-1-1-FORB,110284,ZONES,1,2025-10-28 21:01:08,,2025-11-03 18:03:04,
Retrieval,402,InterWell Health,94302-1-INTE,COMPLETE,Standard,10/27/2025,10/27/2025,LT7CM6FC39,,United States,885601533249,94302-1-1-INTE,251888,ZONES,1,2025-10-30 19:37:17,2025-11-03 18:30:58,2025-11-02 12:38:29,2025-11-05 12:33:56
Retrieval,402,InterWell Health,94298-1-INTE,COMPLETE,Standard,10/27/2025,10/27/2025,jh395r96cw,,United States,885527663469,94298-1-1-INTE,260919,ZONES,1,2025-10-28 20:58:16,2025-10-31 17:59:15,2025-10-31 12:59:32,2025-11-04 12:03:53
Retrieval,402,Forbes ADVISOR,93521-1-FORB,COMPLETE,Standard,10/22/2025,10/27/2025,,,United States,885527514148,93521-1-1-FORB,260242,ZONES,1,2025-10-28 21:00:24,2025-11-03 20:02:21,2025-10-29 13:00:56,2025-11-04 12:03:20
Retrieval,402,Prompt Therapy Solutions,94294-1-PROM,COMPLETE,Standard,10/27/2025,10/27/2025,MYP9F0HW7F,,United States,885527326672,94294-1-1-PROM,71562,ZONES,1,2025-10-30 10:58:15,2025-10-31 19:58:39,2025-10-30 14:58:26,2025-11-04 12:00:06
Retrieval,402,smg,94134-1-SMG,COMPLETE,Standard,10/27/2025,10/27/2025,7FCVCK3,,United States,885522862775,94134-1-1-SMG,260859,ZONES,1,,2025-11-04 21:58:04,2025-10-30 10:57:15,2025-11-05 11:59:03
Retrieval,402,Found,94246-1-FOUN,PENDING_RETURN,Standard,10/27/2025,10/27/2025,HXJKX31V1WFV,,United States,885522161313,94246-1-1-FOUN,260897,ZONES,1,,,2025-10-30 10:55:17,
Retrieval,402,Slingshot Aerospace,94268-1-SLIN,IN_FULFILLMENT,Standard,10/27/2025,10/27/2025,GKX236M4GC,,United Kingdom,,94268-1-1-SLIN,260906,ZONES,1,,,,
Retrieval,402,Weights and Biases,94091-1-WEIG,COMPLETE,Standard,10/24/2025,10/27/2025,KJF9R463DX,,United States,885522424225,94091-1-1-WEIG,260747,ZONES,1,2025-10-28 20:20:17,2025-11-02 16:22:01,2025-10-31 16:21:51,2025-11-05 12:24:20
Retrieval,402,NP Digital,94142-1-NPDI,PENDING_RETURN,Standard,10/27/2025,10/27/2025,MP29EM0H,,United States,885522659762,94142-1-1-NPDI,260864,ZONES,1,2025-10-28 22:59:19,,2025-10-31 16:00:33,
Retrieval,402,DTEX Systems,94111-1-DTEX,COMPLETE,Standard,10/26/2025,10/27/2025,,,United States,885522694352,94111-1-3-DTEX,,ZONES,2,2025-10-28 20:19:07,2025-11-03 19:21:35,2025-10-31 14:19:43,2025-11-05 12:24:10
Retrieval,402,IZEA,93618-1-IZEA,COMPLETE,Standard,10/23/2025,10/27/2025,,,United States,885522484014,93618-1-1-IZEA,260473,ZONES,1,2025-10-28 20:17:16,2025-11-03 16:19:29,2025-10-29 11:17:43,2025-11-04 12:21:04
Retrieval,402,Posh,94226-1-POSH,PENDING_RETURN,Standard,10/27/2025,10/27/2025,GV2TG2YJ69,,United States,885522370048,94226-1-1-POSH,33146,ZONES,1,2025-10-28 20:16:18,,2025-10-31 13:17:33,
Retrieval,402,Trusted Inc.,94227-1-TRUS,PENDING_RETURN,Standard,10/27/2025,10/27/2025,PRY3QT72TR,,United States,885522242722,94227-1-1-TRUS,48789,ZONES,1,2025-10-28 20:16:15,,2025-11-04 20:23:24,
Retrieval,402,Anchorage Digital,90740-1-ANCH,PENDING_RETURN,Standard,10/03/2025,10/27/2025,,,United States,885522142465,90740-1-1-ANCH,256262,ZONES,1,2025-10-28 20:15:17,,2025-10-31 14:16:34,
Retrieval,402,CaptivateIQ,94183-1-CAPT,COMPLETE,Standard,10/27/2025,10/27/2025,M46RD4MVXQ,,United States,885521989002,94183-1-1-CAPT,260880,ZONES,1,2025-10-28 20:13:18,2025-11-04 02:15:42,2025-11-03 14:16:05,2025-11-07 11:32:59
Retrieval,402,Uberall,94117-1-UBER,IN_RETURN,Standard,10/27/2025,10/27/2025,M59P2N4DR9,,United States,885521872655,94117-1-1-UBER,66922,ZONES,1,2025-10-28 20:12:14,2025-11-04 22:14:20,2025-11-03 18:14:42,
Retrieval,402,Unite Us,94166-1-UNIT,COMPLETE,Standard,10/27/2025,10/27/2025,H90GQV7QXG,,United States,885521765834,94166-1-1-UNIT,12429,ZONES,1,2025-10-28 20:11:16,2025-11-03 19:12:56,2025-10-29 14:11:48,2025-11-04 12:19:41
Retrieval,402,The Trevor Project,92675-1-THET,COMPLETE,Standard,10/16/2025,10/27/2025,C02FT5C7ML7H,,United States,885521656470,92675-1-1-THET,78603,ZONES,1,2025-10-28 20:09:16,2025-11-04 22:12:12,2025-10-30 13:11:37,2025-11-06 12:13:48
Retrieval,402,Nonstop Administration and Insurance Services,93207-1-NONS,COMPLETE,Standard,10/21/2025,10/27/2025,DXN794NHJM,,United States,885521538125,93207-1-1-NONS,107402,ZONES,1,2025-10-29 17:38:14,2025-11-01 19:11:02,2025-10-31 15:39:52,2025-11-04 12:18:10
Retrieval,402,The Trevor Project,93643-1-THET,COMPLETE,Standard,10/23/2025,10/27/2025,C02FT56EML7H,,United States,885521413600,93643-1-1-THET,78743,ZONES,1,2025-10-30 10:53:16,2025-11-05 18:13:42,2025-10-30 14:53:29,2025-11-07 11:19:32
Retrieval,402,Horizon3.ai,94159-1-HORI,COMPLETE,2 Day,10/27/2025,10/27/2025,F7FVVJDWHX,,United States,885521279355,94159-1-1-HORI,91571,ZONES,1,2025-10-30 10:45:30,2025-10-31 19:45:48,2025-10-30 15:45:30,2025-11-03 10:46:46
Retrieval,402,Ironclad,92514-1-IRON,PENDING_RETURN,Standard,10/16/2025,10/27/2025,KQQT9Q7KG7,,United States,885515739923,92514-1-1-IRON,259020,ZONES,1,2025-10-27 22:29:19,,2025-10-30 14:30:33,
Retrieval,402,DFINITY,94128-1-DFIN,IN_RETURN,Standard,10/27/2025,10/27/2025,VGCWMH9F7N,,United States,885515577804,94128-1-1-DFIN,260852,ZONES,1,2025-10-27 22:28:18,2025-11-05 21:30:22,2025-10-31 14:29:52,
Retrieval,402,Horizon3.ai,94155-1-HORI,CANCELED,2 Day,10/27/2025,10/27/2025,GDY4PFXJ9K,,United States,,94155-1-1-HORI,256004,ZONES,1,,,,
Retrieval,402,Quickbase,94109-1-QUIC,PENDING_RETURN,Standard,10/26/2025,10/27/2025,XLH22TMG62,,United States,885515331829,94109-1-1-QUIC,93913,ZONES,1,2025-10-27 19:28:17,,2025-10-30 15:29:36,
Retrieval,402,Enterprise DB,93609-1-ENTE,PENDING_RETURN,Standard,10/23/2025,10/27/2025,15LM3J3,,United States,885514503130,93609-1-1-ENTE,260466,ZONES,1,,,2025-10-29 17:43:18,
Retrieval,402,Salesloft,94098-1-SALE,IN_RETURN,Standard,10/25/2025,10/25/2025,FVFF957KQ6LR,,United States,885514119789,94098-1-1-SALE,54924,ZONES,1,2025-10-27 19:26:16,2025-11-06 00:29:23,2025-10-31 16:28:02,
Retrieval,402,Vercel,93949-1-VERC,COMPLETE,Standard,10/24/2025,10/24/2025,0F364CF23483FB,,United States,885467370566,93949-1-1-VERC,20569,ZONES,1,2025-10-27 19:24:18,2025-10-31 13:25:49,2025-10-29 12:25:05,2025-11-04 12:31:58
Retrieval,402,Unite Us,92976-1-UNIT,COMPLETE,Standard,10/20/2025,10/24/2025,C02FK34VQ05N,,United States,885467286389,92976-1-1-UNIT,27144,ZONES,1,2025-10-27 19:24:17,2025-11-03 18:26:26,2025-10-31 16:25:56,2025-11-07 11:32:49
Retrieval,402,Forbes ADVISOR,93560-1-FORB,COMPLETE,Standard,10/22/2025,10/24/2025,XT76TPWNQP,,United States,885466482820,93560-1-1-FORB,64446,ZONES,1,2025-10-27 19:13:20,2025-10-30 19:12:44,2025-10-29 13:14:30,2025-11-03 12:15:03
Retrieval,402,Forbes ADVISOR,93525-1-FORB,PENDING_RETURN,Standard,10/22/2025,10/24/2025,F6754QNC6F,,United States,885466383592,93525-1-1-FORB,93162,ZONES,1,2025-10-27 19:14:17,,2025-10-29 15:15:20,
Retrieval,402,Collective,93932-1-COLL,COMPLETE,Standard,10/24/2025,10/24/2025,PF48WTDY,,United States,885466071785,93932-1-1-COLL,83391,ZONES,1,2025-10-28 01:22:25,2025-11-01 16:24:24,2025-10-30 16:23:40,2025-11-05 12:29:26
Retrieval,402,Collective,93930-1-COLL,PENDING_RETURN,Standard,10/24/2025,10/24/2025,PF45YAS4,,United States,885465963903,93930-1-1-COLL,83414,ZONES,1,2025-10-27 19:14:18,,2025-10-29 12:15:00,
Retrieval,402,sevenrooms,92964-1-SEVE,COMPLETE,Standard,10/20/2025,10/24/2025,C02FF282Q05D,,United States,885465878487,92964-1-1-SEVE,25476,ZONES,1,2025-10-27 19:14:20,2025-11-03 18:13:43,2025-10-29 18:15:19,2025-11-05 12:17:12
Retrieval,402,Collective,93912-1-COLL,PENDING_RETURN,Standard,10/24/2025,10/24/2025,PF459AVP,,United States,885465775393,93912-1-1-COLL,83364,ZONES,1,2025-10-27 19:12:17,,2025-10-29 14:13:06,
Retrieval,402,Collective,93909-1-COLL,PENDING_RETURN,Standard,10/24/2025,10/24/2025,PF54EB9L,,United States,885465670263,93909-1-1-COLL,83269,ZONES,1,2025-10-27 19:22:17,,2025-10-31 16:24:02,
Retrieval,402,Collective,93907-1-COLL,PENDING_RETURN,Standard,10/24/2025,10/24/2025,PF4TEVHV,,United States,885463731299,93907-1-1-COLL,83398,ZONES,1,2025-10-25 02:12:18,,2025-10-28 14:14:06,
Retrieval,402,Collective,93904-1-COLL,COMPLETE,Standard,10/24/2025,10/24/2025,PF54EFK1,,United States,885463594596,93904-1-1-COLL,83365,ZONES,1,2025-10-25 02:12:14,2025-10-29 17:14:04,2025-10-26 12:12:52,2025-10-30 13:14:33
Retrieval,402,Collective,93900-1-COLL,PENDING_RETURN,Standard,10/24/2025,10/24/2025,PF4VHZSN,,United States,885463327972,93900-1-1-COLL,83258,ZONES,1,2025-10-25 02:10:18,,2025-10-29 19:13:09,
Retrieval,402,The Trevor Project,93737-1-THET,COMPLETE,Standard,10/23/2025,10/24/2025,FVFHK29PQ05N,,United States,885627586816,93737-1-1-THET,78637,ZONES,1,2025-10-31 19:21:18,2025-11-04 18:26:12,2025-11-03 16:22:33,2025-11-05 12:27:10
Retrieval,402,Collective,93897-1-COLL,PENDING_RETURN,Standard,10/24/2025,10/24/2025,PF54EZ8D,,United States,885463104645,93897-1-1-COLL,83358,ZONES,1,2025-10-25 02:10:19,,2025-10-28 12:11:53,
Retrieval,402,Collective,93895-1-COLL,COMPLETE,Standard,10/24/2025,10/24/2025,JM9Y6Y1693,,United States,885462858199,93895-1-1-COLL,83459,ZONES,1,2025-10-27 19:14:21,2025-11-03 18:15:59,2025-10-31 16:16:14,2025-11-07 11:33:25
Retrieval,402,Covu,93891-1-COVU,CANCELED,Standard,10/24/2025,10/24/2025,FD26FC6NHM,,United States,885462688483,93891-1-1-COVU,65138,ZONES,1,2025-10-27 19:14:21,,,
Retrieval,402,Sisense,93730-1-SISE,PENDING_RETURN,Standard,10/23/2025,10/23/2025,C02DR0SXQ05Q,,United States,885439980508,93730-1-1-SISE,253345,ZONES,1,2025-10-25 02:06:17,,2025-10-28 11:08:11,
Retrieval,402,MOTUS,93752-1-MOTU,PENDING_RETURN,Standard,10/23/2025,10/23/2025,3FKMN74,,United States,885440019953,93752-1-1-MOTU,70665,ZONES,1,2025-10-25 02:06:18,,2025-10-28 15:08:09,
Retrieval,402,Forbes ADVISOR,93557-1-FORB,COMPLETE,Standard,10/22/2025,10/23/2025,SG0QJLGW6K4,,United States,885440065860,93557-1-1-FORB,46735,ZONES,1,2025-10-25 02:41:17,2025-10-30 20:43:09,2025-10-28 14:42:53,2025-11-04 11:50:53
Retrieval,402,Collective,93746-1-COLL,PENDING_RETURN,Standard,10/23/2025,10/23/2025,PF4Q7RJE,,United States,885440108856,93746-1-1-COLL,83254,ZONES,1,2025-10-25 02:05:19,,2025-10-27 13:06:11,
Retrieval,402,PayNearMe,93738-1-PAYN,COMPLETE,2 Day,10/23/2025,10/23/2025,KWL4Q7455V,,United States,885440158975,93738-1-1-PAYN,75250,ZONES,1,2025-10-25 02:05:19,2025-10-30 20:06:58,2025-10-27 17:06:40,2025-11-03 10:09:30
Retrieval,402,Kneat,93627-1-KNEA,COMPLETE,Standard,10/23/2025,10/23/2025,6K0VHB4,,United States,885440220941,93627-1-1-KNEA,93233,ZONES,1,2025-10-25 02:04:28,2025-10-30 20:04:56,2025-10-27 12:05:05,2025-11-03 12:07:32
Retrieval,402,Sisense,93732-1-SISE,COMPLETE,Standard,10/23/2025,10/23/2025,PF4496E2,,United States,885440274492,93732-1-1-SISE,260527,ZONES,1,2025-10-25 02:03:17,2025-10-28 17:04:44,2025-10-27 14:04:24,2025-10-31 12:07:47
Retrieval,402,Horizon3.ai,93707-1-HORI,PENDING_RETURN,2 Day,10/23/2025,10/23/2025,9K6CGB4,,United States,885440322031,93707-1-1-HORI,260518,ZONES,1,2025-10-25 02:03:15,,2025-10-28 16:05:03,
Retrieval,402,Valera Health,93252-1-VALE,PENDING_RETURN,Standard,10/21/2025,10/23/2025,NXKMUAA0014440B6C97600,,United States,885440042138,93252-1-1-VALE,101753,ZONES,1,2025-10-25 02:00:24,,2025-10-27 12:01:22,
Retrieval,402,PayNearMe,93722-1-PAYN,PENDING_RETURN,2 Day,10/23/2025,10/23/2025,,,United States,8854 4017 0829,93722-1-3-PAYN,,ZONES,2,2025-10-25 02:01:22,,2025-10-27 19:03:02,
Retrieval,402,The Trevor Project,93647-1-THET,COMPLETE,Standard,10/23/2025,10/23/2025,C02Z13T6LVDL,,United States,885439993780,93647-1-1-THET,78768,ZONES,1,2025-10-25 01:59:13,2025-10-31 23:01:00,2025-10-30 15:02:35,2025-11-06 12:04:54
Retrieval,402,Forbes ADVISOR,93524-1-FORB,COMPLETE,Standard,10/22/2025,10/23/2025,H79QK92FN2,,United States,885439954794,93524-1-1-FORB,80262,ZONES,1,2025-10-25 01:58:16,2025-11-04 04:00:41,2025-10-30 16:00:26,2025-11-07 11:29:53
Retrieval,402,MercuryGate,93719-1-MERC,COMPLETE,Standard,10/23/2025,10/23/2025,,,United States,885439877656,93719-1-5-MERC,,ZONES,3,2025-10-25 01:58:14,2025-10-31 19:58:20,2025-10-28 13:59:39,2025-11-03 11:59:19
Retrieval,402,The Trevor Project,93644-1-THET,PENDING_RETURN,Standard,10/23/2025,10/23/2025,C02F82JRML7L,,United States,885439733735,93644-1-1-THET,9754,ZONES,1,2025-10-25 01:52:20,,2025-10-30 16:54:38,
Retrieval,402,Unite Us,93697-1-UNIT,COMPLETE,Standard,10/23/2025,10/23/2025,CLK95CF610,,United States,885439670690,93697-1-1-UNIT,251610,ZONES,1,2025-10-25 01:52:17,2025-10-31 22:53:03,2025-10-28 13:53:44,2025-11-04 11:54:19
Retrieval,402,Ironclad,93678-1-IRON,PENDING_RETURN,Standard,10/23/2025,10/23/2025,C5P6R6CJG2,,United States,885439612013,93678-1-1-IRON,260491,ZONES,1,2025-10-25 01:51:29,,2025-10-28 13:52:52,
Retrieval,402,Epic Staffing Group,93689-1-EPIC,COMPLETE,Standard,10/23/2025,10/23/2025,2J3LKY3,,United States,885439374219,93689-1-1-EPIC,260504,ZONES,1,2025-10-25 01:50:20,2025-10-29 19:51:45,2025-10-28 18:52:06,2025-11-03 11:53:30
Retrieval,402,Valiantys,93687-1-VALI,COMPLETE,Standard,10/23/2025,10/23/2025,PF494ZXH,,United States,885438860404,93687-1-1-VALI,51846,ZONES,1,2025-10-25 01:49:16,2025-10-29 19:50:42,2025-10-27 12:50:19,2025-10-30 12:50:56
Retrieval,402,Forbes ADVISOR,93548-1-FORB,COMPLETE,Standard,10/22/2025,10/23/2025,KCWXL2KGPC,,United States,885438442952,93548-1-1-FORB,42108,ZONES,1,2025-10-25 01:49:15,2025-10-30 19:51:18,2025-10-27 10:50:06,2025-11-03 11:52:44
Retrieval,402,DietitianLive.com,92345-1-DIET,PENDING_RETURN,Standard,10/15/2025,10/23/2025,HRTHR0NQQ6L4,,United States,885437786541,92345-1-1-DIET,40136,ZONES,1,2025-10-25 01:47:16,,2025-10-26 13:48:19,
Retrieval,402,MOTUS,93683-1-MOTU,PENDING_RETURN,Standard,10/23/2025,10/23/2025,PF2KHDCX,,United States,885437651018,93683-1-1-MOTU,260492,ZONES,1,2025-10-25 01:45:17,,2025-10-27 13:46:17,
Retrieval,402,Posh,93668-1-POSH,COMPLETE,Standard,10/23/2025,10/23/2025,,,United States,885437520016,93668-1-1-POSH,260489,ZONES,1,2025-10-25 01:39:17,2025-10-29 22:41:06,2025-10-28 16:40:54,2025-11-04 12:44:34
Retrieval,402,The Trevor Project,93639-1-THET,IN_RETURN,Standard,10/23/2025,10/23/2025,C02C95Y7LVDL,,United States,885437343504,93639-1-1-THET,78695,ZONES,1,2025-10-25 01:39:18,2025-11-07 12:45:43,2025-10-28 11:40:45,
Retrieval,402,Syniti,93371-1-SYNI,COMPLETE,2 Day,10/22/2025,10/23/2025,,,United States,885426211255,93371-1-1-SYNI,259818,ZONES,1,2025-10-25 01:37:15,2025-11-07 00:40:03,2025-10-28 12:38:49,2025-11-07 10:42:03
Retrieval,402,Socure,93536-1-SOCU,PENDING_RETURN,Standard,10/22/2025,10/23/2025,HH3W37H9PF,,United States,885437954861,93536-1-1-SOCU,260246,ZONES,1,2025-10-25 01:35:16,,2025-10-28 14:36:44,
Retrieval,402,Salesloft,93419-1-SALE,COMPLETE,Standard,10/22/2025,10/23/2025,RT2144FQFT,,United States,885438158493,93419-1-1-SALE,55056,ZONES,1,2025-10-25 22:33:36,2025-10-29 19:35:09,2025-10-28 12:35:07,2025-10-31 11:35:48
Retrieval,402,Forbes ADVISOR,93530-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,GXWM5FWD40,,United States,885407834338,93530-1-1-FORB,75011,ZONES,1,2025-10-25 01:33:17,2025-10-31 19:35:30,2025-10-28 14:35:00,2025-11-03 12:36:30
Retrieval,402,Forbes ADVISOR,93534-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,KQQJ61VM4J,,United States,885407791077,93534-1-1-FORB,39673,ZONES,1,2025-10-25 01:31:23,2025-10-30 19:33:15,2025-10-28 16:33:59,2025-11-05 12:36:26
Retrieval,402,Forbes ADVISOR,93558-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,JPVH36WGHL,,United States,885407727491,93558-1-1-FORB,97860,ZONES,1,2025-10-25 01:29:16,2025-10-29 13:30:53,2025-10-28 16:30:52,2025-11-03 12:34:51
Retrieval,402,InterWell Health,93561-1-INTE,COMPLETE,Standard,10/22/2025,10/22/2025,,,United States,885407638923,93561-1-1-INTE,260392,ZONES,1,2025-10-25 02:51:22,2025-11-03 13:52:56,2025-10-28 11:52:34,2025-11-05 11:54:32
Retrieval,402,Forbes ADVISOR,93556-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,0F344GG24153FB,,United States,885407575785,93556-1-1-FORB,64702,ZONES,1,2025-10-25 02:48:25,2025-10-29 20:48:44,2025-10-26 12:49:04,2025-10-31 11:49:33
Retrieval,402,Forbes ADVISOR,93552-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,JM2LKH6Y06,,United States,885407487319,93552-1-1-FORB,64462,ZONES,1,2025-10-25 02:47:23,2025-11-04 08:04:37,2025-10-28 14:48:42,2025-11-07 11:18:17
Retrieval,402,Forbes ADVISOR,93565-1-FORB,IN_FULFILLMENT,Standard,10/22/2025,10/22/2025,PF55D1Y7,,Canada,,93565-1-1-FORB,43410,ZONES,1,,,,
Retrieval,402,Forbes ADVISOR,93539-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,KJQDNFH7FW,,United States,885407408101,93539-1-1-FORB,70324,ZONES,1,2025-10-25 02:47:20,2025-10-30 20:49:21,2025-10-29 16:49:23,2025-11-03 11:50:46
Retrieval,402,Horizon3.ai,93559-1-HORI,PENDING_RETURN,2 Day,10/22/2025,10/22/2025,,,United States,885407000154,93559-1-3-HORI,,ZONES,2,2025-10-24 20:41:16,,2025-10-27 16:42:31,
Retrieval,402,Unite Us,93532-1-UNIT,PENDING_RETURN,Standard,10/22/2025,10/22/2025,FVFGF2F4Q05N,,United States,885407185097,93532-1-1-UNIT,5599,ZONES,1,2025-10-25 01:25:17,,2025-10-28 11:26:29,
Retrieval,402,MOTUS,93554-1-MOTU,PENDING_RETURN,Standard,10/22/2025,10/22/2025,PF3WMA69,,United States,885406861770,93554-1-1-MOTU,70998,ZONES,1,2025-10-25 02:43:34,,2025-10-30 15:46:38,
Retrieval,402,Forbes ADVISOR,93551-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,FQQGVYCGYJ,,United States,885406770543,93551-1-1-FORB,47373,ZONES,1,2025-10-25 02:35:21,2025-10-29 20:36:56,2025-10-28 16:37:20,2025-11-04 12:42:20
Retrieval,402,Forbes ADVISOR,93516-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,K7J61K4LV1,,United States,885406675391,93516-1-1-FORB,64397,ZONES,1,2025-10-25 02:27:20,2025-10-28 17:28:37,2025-10-27 15:28:37,2025-10-30 13:29:34
Retrieval,402,Forbes ADVISOR,93545-1-FORB,COMPLETE,Standard,10/22/2025,10/22/2025,PF5269FD,,United States,885406552413,93545-1-1-FORB,41356,ZONES,1,2025-10-25 02:27:24,2025-10-28 20:29:04,2025-10-27 14:28:25,2025-10-30 13:29:54
Retrieval,402,InterWell Health,93045-1-INTE,IN_RETURN,Standard,10/20/2025,10/22/2025,,,United States,885406334154,93045-1-1-INTE,259500,ZONES,1,2025-10-24 13:39:25,2025-11-09 09:46:13,2025-10-28 15:41:22,
Retrieval,402,Comagine Health,93510-1-COMA,IN_RETURN,Standard,10/22/2025,10/22/2025,5CD2512MCH,,United States,885405815237,93510-1-1-COMA,260235,ZONES,1,2025-10-24 14:23:07,2025-11-07 13:41:03,2025-10-28 11:41:56,
Retrieval,402,MOTUS,93537-1-MOTU,COMPLETE,Standard,10/22/2025,10/22/2025,C02G6023MD6V,,United States,885405479042,93537-1-1-MOTU,106889,ZONES,1,2025-10-24 13:40:26,2025-11-06 09:43:49,2025-10-27 20:41:59,2025-11-07 11:47:08
